Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g)
dash,Virgin Mary,american,-0.8065515528324152,-0.5141772278531207,-0.9312660055977146
dash,Mashed Rutabagas recipes,american,-0.8131223285297504,-0.5851311030757561,-0.917751417985424
dash,New Cuban,world,-0.8935308040123942,-0.723542263764036,-0.9604247522036261
dash,Herbed Lemon Chicken Breasts,french,1.8206450353054884,-0.7297285379494818,-0.5069079545717937
dash,"Coconut, caramel & pecan dairy-free ice cream",american,-0.6325930504724574,-0.39916632169239685,0.7566650338815705
dash,Good Eats Meatloaf,american,1.7529326348990513,0.15894319721195732,0.13908933329569076
dash,Pisco Sour Recipe,world,-0.8935308040123942,-0.7207987856470122,-0.9605066587952157
dash,Remontel Toddy Recipe,world,-0.9160273580947959,-0.6797542012687932,-0.958622807188654
dash,Emerald Martini,world,-0.9215958120755884,-0.7195077371213539,-0.9592780599213712
dash,Fried Oysters,mediterranean,1.347660554176973,1.0065703479951775,4.097798718006134
dash,Grilled Asparagus Rafts,chinese,-0.8350620372140729,-0.745221120257381,-0.8965376107637074
dash,Summer's Delight,world,-0.9106816422732351,-0.6003547169408098,-0.9579675544559368
dash,Garden Fresh Israeli Couscous,middle eastern,-0.5428295723020822,0.2875639065806621,-0.7150326038010669
dash,Blue Crab Deviled Eggs,mediterranean,0.08440108409438547,-0.7515149818199651,0.918840085229056
dash,Rosemary Roasted Almonds,french,-0.9193684304832713,-0.8076755926860997,-0.8414963812154699
dash,Red Snapper,world,-0.9192570614036556,-0.7941195831666877,-0.9591961533297815
dash,Vanilla Bean Crème Brûlée,french,-0.34604040862087515,0.06044695344194564,-0.5240264322140283
dash,The Yellow Jacket Recipe,world,-0.9243800390659845,-0.6998192471050654,-0.95952377969614
dash,Tippled Red Wine Linguine,french,-0.07307479448242656,0.23592196555433137,-0.33646033747375453
dash,Hungry Girl’s Spiced Apple Salad,south american,-0.895089971127016,-0.7105241911303152,-0.9273344892014118
dash,Meatloaf Muffins,american,0.05589059971272782,-0.6613567597781628,-0.16519365445981896
dash,Knickerbocker Swizzle,world,-0.9120180712286252,-0.6390861727105578,-0.9591961533297815
dash,Cashew-Crusted Tilapia With Wild Rice,mediterranean,-0.7743658888234345,-0.5660881373222967,-0.8549290622361707
dash,Pok Pok's Rhubarb Blush Recipe,south east asian,-0.9253823607825272,-0.8013279374349465,-0.9608342851615743
dash,Poor Man's Soup,american,-0.6041939351704156,-0.3141185000646586,-0.8736856717101982
dash,Garlic Herb Chicken,mediterranean,0.22238737373842374,-0.7743772994618302,-0.7825236352709296
dash,Blue Cheese Dressing recipes,american,-0.7186813490155095,-0.7727096951161883,-0.7695004872081771
dash,Faux Fried Chicken,american,-0.5029594417996079,-0.18657366446733586,-0.8512432656146369
dash,Butternut Souffle,italian,-0.8582268057741697,-0.7057903465362347,-0.926843049651874
dash,Spinach & Cheese Strata,american,1.0785928578250792,0.36588751713726336,0.4059410086947352
dash,Chicken chow mein,italian,0.17060075171705338,-0.09259609053712797,-0.6548312589826821
dash,The Lion's Tail Recipe,world,-0.9166955725724909,-0.7306968243437255,-0.9508416809876383
dash,Sesame Chicken,chinese,0.6200863570466243,-0.35085958935735007,-0.2770780585712661
dash,Grandmother's Banana Pudding,british,-0.5010661674461384,0.7611097470543999,-0.716834548816039
dash,Come Fly With Us,world,-0.9231549791902103,-0.7267160913896126,-0.9602609390204467
dash,Portmanteau Cocktail Recipe,world,-0.9231549791902103,-0.7552267463312327,-0.9600152192456778
dash,The Chanel 75 Cocktail,world,-0.9259392061806064,-0.7430155790260481,-0.960670471978395
dash,Grandma's Rice Pudding,british,0.09431293218019614,1.7717317742019763,0.5346162640820584
dash,Pink Passion,world,-0.9261619443398383,-0.7388734650062279,-0.9602609390204467
dash,Cheesy Onion Artichoke Dip,mediterranean,0.14075383838000563,-0.24305703746488497,0.5483765714691179
dash,Wildly Interesting Wild Mushroom & Arugula Tart,american,-0.02863853171570243,0.25345870802785625,4.753215263906426
dash,3-Ingredient Walnut Flourless Cake,american,-0.11984980792108363,0.761217334431538,0.698183727486568
dash,Gazpacho,mediterranean,-0.8797210381400288,-0.735000319429253,-0.9561656094409648
dash,Easy Roasted Potatoes With Garlic Recipe,american,-0.5564166000152159,0.6715432555868577,-0.3496472987196865
dash,Far-Out Curry Dip,indian,-0.9191456923240396,-0.795894774889468,0.4989049901489759
dash,Sparkling Julep,world,-0.9256050989417589,-0.7206374045813049,-0.9609161917531639
dash,Rusty Gate,world,-0.9264960515786858,-0.8020272553863447,-0.9607523785699846
dash,Chicken with Black Bean Salsa,mexican,-0.39682470892570276,-0.6305329762280718,-0.8108633159609449
dash,Zombie Cocktail Recipe,american,-0.918143370607497,-0.7696434548677498,-0.9591961533297815
dash,Warm Turnip Spread,french,-0.7870619638996414,-0.6557084224784079,-0.7921067064869175
dash,Peanut Butter Macaroons,french,-0.6505234722906093,0.06152282721332746,-0.4165649840484217
dash,Whiskey Cream Sauce,world,-0.8634611525161145,-0.751461188131396,-0.31123310726414566
dash,Porcini Mushroom Risotto,italian,-0.5137622425223454,0.1462478867096511,-0.30631871176876724
dash,BBQ Pot Stickers,american,0.5940259924165153,2.787141439632202,1.327553977261356
dash,Chocolate Coconut Nests with Jelly Bean Eggs Recipe,french,-0.8105608396985858,-0.2960438207054429,-0.5390972450665219
dash,Chicken Sausage And Potato Skillet,american,-0.6937346751815592,-0.46673119453517936,-0.8052936677328494
dash,Maryland Style Mac 'n' Cheese recipes,american,3.115310585839745,2.3041817036588723,2.550910829244207
dash,No Fail Black Beans And Rice Garnished With Crispy Baked Plantain Chips,south american,-0.3768896436744656,1.194256527412748,-0.7907962010214833
dash,Raw Vegan Coconut Macaroons,american,-0.5753493435499104,-0.3028218254651488,-0.04085944842674658
dash,Lithuanian Summer Borscht,south east asian,-0.456073059281335,-0.12605576482710468,-0.7486962129444087
dash,Don't Mind If I Do Recipe,world,-0.9258278371009907,-0.7172484022014519,-0.9605066587952157
dash,Fennel-Mint Green Mix recipes,mediterranean,-0.918922954164808,-0.8066535126032869,-0.9560837028493753
dash,Homemade Mayonnaise,american,-0.8306072740294388,-0.7802946052044306,1.8345557792012226
dash,Korean Hwayo Negroni,world,-0.9267187897379175,-0.8137004858058381,-0.9609980983447536
dash,Mint Cream Dream,french,-0.058262706893518514,0.02677210439769245,-0.35521694694778194
dash,Apple Pie Grilled Cheese Sandwich recipes,american,-0.6995258673215833,-0.477920281757551,-0.5992166832933171
dash,Espresso Crème Brûlée,french,-0.3058361708795532,0.18465658034798443,-0.5527756458619917
dash,Spiced Oven Fries,american,-0.8018740514885495,-0.3157323107217314,-0.8405954087079839
dash,Commodity Pasta,italian,0.11357978295373825,1.0349196218710903,-0.23538760345213972
dash,Creamy Tomato Lasagna,italian,2.0620931999126513,0.3311367943216285,1.061848994144566
dash,The Pessimist's Requiem,world,-0.9246027772252164,-0.635804757707843,-0.959769499470909
dash,Baby Takes a Nap Recipe,world,-0.9269415278971492,-0.7619509574023694,-0.9609980983447536
dash,Cold Pudding with Bulgur Grain,british,-0.38089893054063617,-0.19367443135845627,0.2568710120015919
dash,Celery & Blue Cheese Dip with Tomato Juice,american,-0.812008637733592,-0.7610364646966947,-0.8842516220252615
dash,Spiked Vanilla Chai Froth,world,-0.9103475350343876,-0.7103628100646079,-0.9374909065585271
dash,Roasted Asparagus with Balsamic Browned Butter,american,-0.8019854205681654,-0.7106855721960225,-0.7672071026436672
dash,Thai spinach bites,south east asian,-0.8286026305963535,-0.6228942724512604,-0.8818763308691621
dash,Raw Kale Shiitake Salad recipes,mediterranean,-0.8113404232558968,-0.6965916257909197,-0.6490977975714074
dash,Fruit Crisp,american,-0.6448436492302009,0.8863414540432515,-0.14922186909983928
dash,Foolproof Chocolate Fudge,american,-0.14056445672963172,2.241619643853016,1.00877352279448
dash,Cheese Straws,american,-0.10381266045640124,1.2444998325362822,0.82030645554672
dash,Lime Scallops,mediterranean,0.3082529341222441,-0.5316063829495072,-0.5898793318520983
dash,Cheddar Ginger Wafers Recipe,american,-0.20482441566797718,-0.22681134351701848,0.053742664859286686
dash,Lemon & Walnut Crusted Cod,american,-0.3980497688014771,-0.7253712491753852,-0.5961861394045004
dash,Cranberry-Whiskey Sour Slush,world,-0.90544729553129,0.5735849487025368,-0.9552646369334787
dash,Carpaccio of Cherries with Creme Fraiche,french,-0.907786046203223,-0.699604072350789,-0.8696722487223058
dash,Chicken with Apricot Dijon Mustard,french,0.23151963826692337,-0.1827543125789301,-0.8555843149688879
dash,10-Minute Egg Drop Soup,chinese,-0.4461612111955243,-0.4451061317304035,-0.6091273808756635
dash,Cheese Balls Three Ways,american,-0.7457440353621612,-0.7453287076345192,0.5089795009145014
dash,Ooey-Gooey Jam Jar Bars,american,-0.6121011398231411,1.9175664639127907,0.3902968497011141
dash,Apple Pie,american,-0.6935119370223274,2.2187035325225817,0.20420507360945384
dash,Scottish Breakfast,world,-0.9202593831201983,-0.7584005739568092,-0.8749961771756324
dash,Hibiscus Mojito recipes,caribbean,-0.9242686699863688,-0.37608882929625537,-0.9604247522036261
dash,Hand-Formed Parmesan Tater Tots,italian,-0.5192193274235221,-0.3583369120684542,-0.7128211258281467
dash,Fines-Herbes Omelet: Conventional and Classic,french,-0.7108855134424,-0.7935816462809969,-0.7937448383187102
dash,Patriots Punch,world,-0.9254937298621432,-0.7307506180322946,-0.9601790324288572
dash,Ultimate Country Style Soup,american,-0.0577058614954393,-0.25844203239564595,0.4769540236029525
dash,Heavenly Bread,american,-0.1490285067804364,0.1451182192497001,2.8612549047773506
dash,Prairie Fizz,world,-0.920370752199814,-0.7340320330350094,-0.9596056862877297
dash,Couscous with Orange,italian,-0.8159065555201467,-0.5253663150754923,-0.9569027687652716
dash,Champagne and Summer Fruit Wedding Jelly recipes,french,-0.6505234722906093,-0.4393502070535103,-0.9588685269634228
dash,Tennessee Hollow,world,-0.9264960515786858,-0.8123018499030417,-0.9609980983447536
dash,Kerouac Cocktail,american,-0.9249368844640637,-0.7735703941332938,-0.9601790324288572
dash,Roasted Cedar-Plank Salmon with Mustard-Maple Glaze,nordic,0.7360215689267242,-0.4015870376780061,-0.6181371059505238
dash,Honeyed Cherry Daiquiri,world,-0.917475156129802,-0.6468324638645074,-0.9596056862877297
dash,Summer-Squash Bowl,caribbean,-0.39571101812954423,-0.7205836108927357,-0.7571325918781415
dash,Grilled Fuji-n-Chick 'Wich,american,-0.5034049181180713,-0.5951905228381769,-0.7631936796557749
dash,Fresh Peach Salsa,mexican,-0.86680222490459,-0.5003522498908634,-0.9489578293810766
dash,Beet and Hearts of Palm Salad Recipe,mediterranean,-0.6977439620477297,-0.6330074859022501,-0.8425611669061353
dash,Lemon-Blueberry with Mascarpone Oatmeal,american,-0.8426351346279507,-0.5981491757094769,-0.8799105726710107
dash,Green Beans with Caramelized Onions,italian,-0.8157951864405307,-0.4394577944306485,-0.7695004872081771
dash,Original Ranchandreg; Pork Chops,american,0.2599187535689651,-0.7130524944930626,-0.6676086872706658
dash,The White Gold of Norway?!,french,-0.3980497688014771,-0.7253712491753852,-0.5961861394045004
dash,Bite-size Cherry Pie Bites,french,-0.5367042729232104,0.8520210807361693,0.5668055545767867
dash,Apple Cinnamon Turnovers,middle eastern,-0.771136185514575,0.019671337506572028,-0.6645781433818493
dash,Spicy Chicken Salad,south american,-0.346151777700491,-0.7984768719407844,-0.9058749622049264
dash,"Strawberry, Arugula, And Goat Cheese Pizza",italian,-0.3501610645666616,0.2092402960240607,-0.49773441631375415
dash,Hasselback Eggplant Parmesan,american,0.627882192619734,0.038230160062909524,0.2553966933529784
dash,Neely Clam Chowder,american,1.3445422199477293,0.18718488371073186,-0.362015194049722
dash,Intro to Aperol Recipe,french,-0.9257164680213749,-0.774269712084692,-0.9605885653868054
dash,Cauliflower Canapés,mediterranean,-0.4836925910260659,0.10557985815141575,-0.3223724037203366
dash,"grilled rock cod with miso, leek, and nectarine compote",japanese,-0.17831857471940493,-0.4614594130554081,-0.6860376703783346
dash,Pépa (Cognac And Vodka Cocktail),world,-0.9256050989417589,-0.8069224810461322,-0.9608342851615743
dash,Original Martini,american,-0.9258278371009907,-0.7823387653700561,-0.9609161917531639
dash,Asian (Soy and Citrus) Glazed Chicken Thighs,indian,0.7723278888814915,-0.663185745189512,0.2274665456209114
dash,Southern Green Beans,american,1.3888671136348374,-0.37388328806492244,-0.47840446069859927
dash,The Cherry Bomb,world,-0.9154705126967166,-0.7120304144102498,-0.9591142467381918
dash,Super Breakfast Burritos,mexican,-0.07407711619896924,-0.045741787793446724,-0.45342295026375934
dash,Paloma Point (Mezcal Negroni With Grapefruit) Recipe,world,-0.9246027772252164,-0.8024038112063283,-0.9607523785699846
dash,Smoky Iced Tea and Whiskey Cooler Recipe,british,-0.9254937298621432,-0.7571633191197199,-0.959769499470909
dash,Prosciutto-Melon Toast,italian,-0.8247047128097987,-0.7182166885956955,-0.8997319678357034
dash,Breaded Chicken Fingers,american,0.21960314674802747,-0.6230018598283985,-0.6014281612662374
dash,"Dark Chocolate, Chia, and Cherry Pecan Bar",american,-0.8102267324597382,-0.31185916514475664,-0.4121420281025811
dash,Cucumber-Radish Salad,south american,-0.8190248897493905,-0.6658216359293977,-0.9415043295464195
dash,Grilled Corn Casserole,american,-0.7437393919290758,-0.38378132676163584,-0.11228199629291197
dash,Country Chicken Pâté,french,0.7629728861937601,-0.636934425167794,-0.4242642036578478
dash,The Scarlet Snake Cocktail,world,-0.9091224751586132,-0.7492556469000631,-0.9600152192456778
dash,Ghanaian Inspired Black Eye Pea's,american,-0.5724537474798984,-0.505247475550651,-0.8236407442489286
dash,Ultra-Creamy Mashed Potatoes,american,-0.15816077130893602,1.1762894354306705,-0.3223724037203366
dash,Time for a Drink: Hai Karate Recipe,world,-0.9222640265532834,-0.746350787717332,-0.9600971258372675
dash,Simple Cucumber Salad,american,-0.8976514599581806,-0.7258553923725071,-0.9101341049675876
dash,Fresh Mint Ice Cream,french,-0.5974004213138487,0.18976698076204848,-0.5783305024379591
dash,Rise and Shine,american,-0.6909504481911629,-0.6698561625720798,-0.7894037889644594
dash,"Assorted Greens with Feta, Cinnamon Dusted Pecans and Raspberry Vinaigrette",american,-0.6488529360963715,0.11687653275092554,1.5489474943281507
dash,Microwave Brownie in a Mug (single serving) Recipe recipes,french,-0.8852894921208213,-0.5185883103157863,-0.7183088674646526
dash,Bloody Mary,world,-0.9166955725724909,-0.7884712458669328,-0.9585409005970644
dash,Three Onion Mac and Cheese,american,0.3421091343254626,0.7165147792306206,0.07208974137536583
dash,Gin-To-The-Fire,american,-0.924825515384448,-0.7653937534707914,-0.9603428456120364
dash,Spicy Butterscotch Pudding,british,-0.7578832650402887,-0.22616581925418933,-0.5732522937594015
dash,Savory Chinese Soybean Milk Soup,chinese,-0.2875716418225539,0.03032248784325266,-0.16683178629161177
dash,Tomatillo-Avocado Salsa Fresca Recipe,south american,-0.8570017458983953,-0.6257991316339915,-0.7624565203314682
dash,Strega's Walnut Manhattan,world,-0.9247141463048322,-0.7681910252763844,-0.9603428456120364
dash,Oregon Thanksgiving Special Recipe,world,-0.9183661087667288,-0.8140232479372527,-0.9608342851615743
dash,Spicy Haddock Fish Cakes,mediterranean,0.21548249080224097,0.06512700434745672,-0.9308564726397662
dash,Scotch Bonnet Marmalade Cocktail,world,-0.9231549791902103,-0.6992275165308054,-0.9599333126540883
dash,Old Fashioned (Bourbon and Orange) Ice Cream Recipe,american,-0.5896045857407393,0.14151404211557084,0.7221823588223323
dash,Barbecue Wings,american,3.531830943603025,-0.5536080015742668,4.4199373427281845
dash,Zucchini Custards with Tomatoes and Basil,italian,-0.12642058361841882,-0.35204305050587015,-0.5694026839546884
dash,Bananas Foster,american,-0.7329365912063384,0.7734285017367224,0.5285551763044253
dash,Skinnygirl Sweet Potato Pie Cocktail,world,-0.9146909291394058,-0.7066510455533404,-0.9265973298771051
dash,Cranberry Citrus Dressing,american,-0.8418555510706397,3.2050108124369263,-0.9342965494865311
dash,Apple-Pecan Mini Pies recipes,american,-0.3889175042729774,1.2259410099799444,-0.10441896350030666
dash,Ring-My-Bella Mushroom Sandwich,american,-0.7575491578014412,-0.600462304317948,-0.7264176200320268
dash,City Lights,world,-0.9062268790886011,-0.7477494236201284,-0.9593599665129607
dash,Blackwood's Gin Spring,world,-0.9204821212794299,-0.7384431154976752,-0.9596056862877297
dash,Rice Pudding,british,-0.25093121462893914,2.456095080177995,0.6402757672326931
dash,Individual Sausage Casseroles recipes,british,0.5759842015187476,-0.7044992980105765,0.03564130811797647
dash,Sammy’s Maui Mama,world,-0.9214844429959725,-0.7055751717819584,-0.959769499470909
dash,Toasted Paprika Chickpeas,mediterranean,-0.5884908949445807,-0.2856078451230386,-0.7249433013834132
dash,The Prince Of Wales' Cocktail,world,-0.9234890864290578,-0.7656627219136369,-0.9605066587952157
dash,Bloody Mary-Flavored Gazpacho Recipe,american,-0.8101153633801225,-0.5340808926236855,-0.05650360742036764
dash,Meat Lite: Lentil Sausage Ragout,middle eastern,-0.019283529027970984,0.1555541948321044,-0.37733172667698445
dash,Bacon Cheddar Frittata,italian,-0.505075454312309,-0.7694820738020425,-0.4953591251576546
dash,Bourbon-Caramel Truffles,american,-0.8037673258420189,-0.05467154009591637,-0.5765285574229871
dash,Marissa Hermer’s Apple Pie,british,-0.5462820137701736,1.321424807190087,0.6356070915120837
dash,Swiss Chard with Garlic and Oregano,eastern europe,-0.8675818084619011,-0.7545274283798342,-0.9192257366340376
dash,School of Tapas: Garlic Soup Shots,mediterranean,0.20467969007950354,-0.6223025418770003,0.9117142117607574
dash,Bourbon Renewal Recipe,world,-0.9232663482698261,-0.7123531765416644,-0.9599333126540883
dash,French Toast ‘n’ Cheese Sandwich,french,-0.7542080854129657,-0.4931438956226047,-0.7213394113534691
dash,Aunt Trish’s Salad Dressing,american,-0.7610015992695325,-0.7386044965633825,0.44804099677180986
dash,Tiramisu Truffles,italian,-0.5986254811896231,0.2134899974210191,0.3639229272092503
dash,Caramel Pears,american,-0.903999497496284,-0.29265481832559,-0.9564113292157337
dash,Turmeric Carrot Spread,mediterranean,-0.8451966234591152,-0.6504904346872058,-0.595858513038142
dash,Ruby Can't Fail,world,-0.9234890864290578,-0.7465121687830393,-0.9604247522036261
dash,Chocolate Peanut Butter Sea Salt Power Bites,american,1.3061198874802609,1.3009832055338313,0.1740634479044668
dash,Chili Cheese Egg Bake recipes,american,1.5955681254018552,-0.3113212282590657,1.6111965039362766
dash,Dinner Tonight: Chipped Beef Gravy,american,-0.6236835241031894,-0.5658729625680203,-0.7626203335146474
dash,Crunchy Snow Peas with Toasted Almonds,american,-0.7341616510821126,-0.5782455109389121,-0.6560598578565268
dash,Pommes De Terre En Robe Des Champs,mediterranean,-0.4799060423191269,0.5802015723965356,-0.6296859353646629
dash,Cheddar Potato Casserole,italian,-0.6990803910031199,-0.1595692328056505,-0.5633415961770551
dash,Sweet-and-Sour Almond Chicken,chinese,-0.6773634204780292,-0.6531263254270914,-0.9021891655833927
dash,Sunchoke Chips with Warm Blue-Cheese Dip,american,-0.3384673112069973,0.10450398438003392,-0.5460593053516413
dash,Blue Cheese-Topped Pork Chops,mediterranean,0.5187404945962008,-0.7949264884952243,-0.11817927088736598
dash,A Creamy Sauced Pasta With Artichokes And Bacon,mediterranean,0.5896825983114974,0.9138300289020589,0.2855383190579656
dash,Sensational Turkey Noodle Soup,american,-0.19858774720948955,-0.5477982832088046,-0.8256884090386696
dash,Velvety Bittersweet Chocolate Pudding,british,-0.6289178708451343,0.2988605811801719,-0.34727200756358684
dash,Guacamole,mexican,-0.719126825333973,-0.3527961621458374,0.008857852668164365
dash,Turkey Caesar Sandwich recipes,american,-0.591386491014593,-0.6592050122353991,-0.8012802447449571
dash,Pots De Creme A L’orange,french,-0.5158782550350466,0.3732034587826603,0.05112165392841817
dash,Grilled Asparagus Rafts,british,-0.7867278566607939,-0.7039613611248856,-0.8945718525655562
dash,Chicken Sicilian,italian,1.0653399373507928,-0.36947220560225674,0.9282593432618645
dash,Fennel Coleslaw,mediterranean,-0.8278230470390425,-0.4713036580635524,-0.9496130821137937
dash,Holiday Brunch Bake,american,0.7582953848498942,0.006007740610022096,1.136629712265907
dash,Fire Roasted Tomato Soup,american,-0.8362870970898472,-0.5982029693980461,-0.7185545872394214
dash,Pickled Cucumber and Onion Appetizer,american,-0.783720891511166,-0.3073942889935218,-0.875323803541991
dash,The Rosita,american,-0.9267187897379175,-0.81418462900296,-0.9609980983447536
dash,Apple Phyllo Cornucopias recipes,mediterranean,-0.551961836830582,1.6498352759044081,-0.4742272245275277
dash,"Lime, Soy, and Maple Drizzle",american,-0.9005470560281926,-0.6411303328761834,-0.896865237130066
dash,Coconut Meringues,french,-0.780045711883843,-0.22363751589144187,-0.843298326230442
dash,"Vidalia Onion Burger with Honeydew Melon, Caramelized Onions and Goat Cheese",american,0.283751736606757,0.09621975634039327,0.0005033803260211983
dash,Pumpkin Maple Milkshake,american,-0.9061155100089852,-0.7021323757135365,-0.9248772914537227
dash,Jicama Salad With Cucumber And Lime,mexican,-0.8541061498283832,-0.43978055656206305,-0.9530531589605585
dash,Peanut Butter Soufflé recipes,american,-0.27621199570173716,-0.03665065442526978,0.32878499941729517
dash,Sour Cream Cheesecake,american,-0.3909221477060627,0.6572879281160477,1.295692313132986
dash,Cherry-Grapefruit Basil Sorbet,american,-0.8524356136341456,0.22231216234635048,-0.9507597743960486
dash,Aunt Trish’s Salad Dressing recipes,american,-0.7610015992695325,-0.7386044965633825,0.44804099677180986
dash,Muckraker Punch Recipe,world,-0.9250482535436797,-0.7581316055139636,-0.9600971258372675
dash,Overnight Quinoa Pudding,british,-0.5602031487221548,-0.051174950338925204,-0.7952191569673238
dash,Fresh Mozzarella on Bruschetta with Garlic Pesto,italian,0.004103977691357469,0.14533339400397643,1.1901966231655308
dash,Lemon Verbena-Buttermilk Sherbet,british,-0.6949597350573334,0.4419517927739629,-0.9157037531956831
dash,Kim in the Swim,american,-0.924825515384448,-0.6921267496396848,-0.960670471978395
dash,Turkey Caesar Sandwich,american,-0.5918319673330562,-0.65974294912109,-0.8013621513365468
dash,Chocolate Chip Meringues with Strawberries,american,-0.8753776440350106,-0.5693695523250114,-0.9305288462734078
dash,"100-Year-Old Cigar (Rum, Scotch, and Cynar Cocktail) Recipe",world,-0.9266074206583016,-0.7692131053591971,-0.9602609390204467
dash,Hot Crab Dip Recipe,american,-0.4286762656958359,-0.7444680086174137,-0.040449915468798406
dash,Kicked Up Out of the Can French Onion Soup,french,-0.18388702870019744,0.1768564955054658,-0.626491578292667
dash,Quick and Simple No-Tahini Hummus,mediterranean,-0.2301051967407752,0.30725239659695064,1.005333445947715
dash,Spinach Oshitashi Style recipes,american,-0.6899481264746202,-0.6760962304460947,-0.917096165252707
dash,Kimchi Avocado Quesadilla recipes,mexican,-0.2562769304505,-0.45086205640729654,-0.04085944842674658
dash,Mama Jean's Chicken Noodle Soup,asian,1.2524399911054211,0.4418979990853939,-0.34342239775887384
dash,Golden Yellow Mustard,american,-0.8228114384563294,-0.6724920533119654,-0.6384499406647542
dash,Fall Classic,american,-0.898096936276644,-0.19663308422975653,-0.9541998512428135
dash,Cranberry-Chocolate Fudge,american,-0.6159990576096958,1.174944593216443,0.22894086426952498
dash,Roasted Fish Sauce Brussels Sprouts,italian,-0.49560908254496183,-0.03939413254229355,-0.715933576308553
dash,Cheese & Chutney Tostados,indian,-0.2625135989089876,-0.4618359688753918,-0.6018376942241855
dash,Butternut Squash 'Chawanmushi',south east asian,-0.5753493435499104,-0.5646895014195003,-0.8081603984384867
dash,Goguma Twigim (Pan-Fried Sweet Potatoes),american,-0.7147834312289548,0.11725308857090916,-0.7282195650469989
dash,Chocolate-Hazelnut Meringue Kisses,british,-0.6899481264746202,0.2958481346203026,-0.6978322195672426
dash,Grilled Sweet and Tangy Pork Chops,american,0.9482910346745345,-0.6188059521200092,-0.3589027435693156
dash,Grilled Steak and Onion Salad,mediterranean,0.25022964364238626,-0.5618922296139073,-0.34366811753364274
dash,Stir-Fried Shrimp With Snow Peas And Ginger,chinese,0.17015527539859007,-0.707081395061893,-0.7010265766392387
dash,Martha's Sandwich with Bitter Greens recipes,american,-0.35394761327360047,-0.2844243839745185,-0.6129769906803766
dash,The Sea Grill's Grilled Day Boat Sea Scallops,mediterranean,-0.5947275634030684,-0.5091744148161949,0.9369414419703663
dash,Mashed Potatoes and Parsnips,american,-0.6099851273104399,0.4058562277441006,-0.5939746614315802
dash,Sweet & Smoky Brisket,french,2.881769625885308,-0.137083470983769,2.6961312161326374
dash,Smooth guacamole,mexican,-0.8292708450740487,-0.495618405296783,-0.7714662454063284
dash,Creamy Broccoli Soup recipes,american,-0.6761383606022549,-0.5139082594102752,-0.8103718764114071
dash,West Indies Salad,french,0.007222311920601284,-0.6081548017833286,-0.037173651805212794
dash,Parmesan Shrimp Quesadillas,mexican,0.1481041976346517,-0.3852875500415705,-0.3415385461523122
dash,Le Bleu Glacier,world,-0.924825515384448,-0.7876105468498273,-0.9605885653868054
dash,Roasted Root Vegetable Soup with Grilled Cheese Croutons,american,-0.03131138962648278,0.6222144431689983,-0.26241677867672064
dash,Glazed Aebleskivers,american,-0.5610941013590817,0.4875688406805549,-0.4336015550990666
dash,Chocolate-Caramel Angel Food Cake,american,-0.5398226071524543,1.7905595652011592,-0.17780726956462334
dash,Garlic Cheese Spread,american,2.0411558129448713,1.9294010753979918,3.4813697097025087
dash,Singapore Sling,south east asian,-0.9100134277955401,-0.2856616388116077,-0.9578037412727576
dash,Slushies For Grownups,world,-0.9045563428943633,-0.3598431353483888,-0.9546093842007617
dash,Kitchen Sink Vegetable Lasagna with Spiced Tofu Cream Sauce,italian,0.6857941140199759,0.0884734651864437,0.01065979768313642
dash,Gazpacho of Cucumber and Fennel with Tomato Sorbet Recipe,mediterranean,-0.7463008807602404,0.0513020263851995,-0.4978982294969334
dash,Chinese Lions Head Meatballs,chinese,1.6688489797890846,0.5811160651022099,1.0299873300161966
dash,Maui's Hot Dog Soprano,american,-0.6422821603990363,-0.7150428609701192,-0.4122239346941708
dash,Extra-Crispy Lasagna,italian,1.5411086454697047,0.5887009751904524,0.6959722495136479
dash,Test Pilot,world,-0.9259392061806064,-0.7090717615389496,-0.9604247522036261
dash,Pineapple Sage Mojito,world,-0.9172524179705702,-0.7074041571933076,-0.9551827303418892
dash,Danish Hakkebøf with Soft Onions - Hakkebøf med Bløde Løg,nordic,-0.6426162676378839,-0.5475831084545283,-0.6263277651094877
dash,Indian-Spiced Cashews,american,-0.6338181103482318,-0.39378695283548737,-0.38142705625646645
dash,Zagorski Å¡Trukli,american,0.8183233187628376,0.31645111734226566,1.4351792386101418
dash,Ultra Creamy Mashed Potatoes,american,-0.42221685907811657,0.3517935707321608,-0.37937939146672545
dash,Anaheim Shrimp Scampi,chinese,0.4705176831225377,-0.26624211723816466,0.2805420169709978
dash,Chocolate Coeurs a la Creme,french,-0.5795813685753128,0.15195001769797514,0.9189219918206458
dash,Pisco Sour,south american,-0.9236004555086738,0.2922439574861732,-0.960670471978395
dash,The Singapore Sling,south east asian,-0.9238231936679053,-0.7103090163760388,-0.9598514060624986
dash,Shallot Parsley Dip,american,-0.6730200263730111,-0.7054137907162511,-0.7979220744897819
dash,Roti with Curried Filling,indian,-0.3663095811109598,0.2800865838695579,-0.7731862838297109
dash,Roasted Raw Bananas,american,-0.8366212043286948,-0.3855027247958469,-0.3430947713925153
dash,Grilled Breadsticks,american,-0.8783846091846386,-0.7426390232060645,-0.8547652490529914
dash,Test Pilot Recipe,world,-0.9262733134194541,-0.7608750836309874,-0.9609161917531639
